id,tag_num,post_num,follower_num,category,audi_stat,follower_reach,reach,reach%,ER,posting_term,hash_tag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0o_____zo0,627,75,5808,"패션 ,뷰티, 일상","20대, 여성(70%)","1,681 (1%)",123470,21.2586,0.0603,2.3,딥마인마켓,21차진행중,무료배송,딥마인마켓,21차진행중,무료배송,딥마인마켓,20차진행중,24일마감,딥마인마켓,20차진행중,딥마인마켓,20차진행중,딥마인마켓,20차진행중,제품협찬,딥마인마켓,18차진행중,제품협찬,딥마인마켓,18차진행중,내일밤,17차마켓,마감,딥마인마켓,15차진행중,딥마인마켓,15차진행중,딥마인마켓,15차진행중,딥마인마켓,15차진행중,딥마인마켓,14차진행중,마지막3차주문기간,딥마인마켓,14차진행중,딥마인마켓,14차진행중,딥마인마켓,14차진행중,제품협찬,미니멀 ,미니멀리즘 ,미니멀룩 ,아웃핏 ,놈코어룩 ,데일리코디 ,캐주얼룩 ,여름코디 ,오늘뭐입지 ,오늘의코디 ,딥마인마켓 ,블로그마켓 ,스트릿패션 ,왕십리카페,미니멀룩 ,미니멀리즘 ,미니멀 ,아웃핏 ,놈코어룩 ,오늘의코디 ,오늘뭐입지 ,팔라스 ,동대문카페 ,스트릿패션 ,스트릿룩 ,캐주얼룩 ,여름코디,미니멀 ,미니멀룩 ,미니멀리즘 ,아웃핏 ,놈코어룩 ,행궁동카페 ,수원카페 ,딥마인마켓 ,블로그마켓 ,오늘의코디 ,오늘뭐입지 ,패션피플 ,캐주얼룩 ,스트릿패션 ,스트릿룩 ,대학생코디 ,여름코디,미니멀룩 ,미니멀리즘 ,미니멀 ,아웃핏 ,놈코어룩 ,데일리코디 ,오늘뭐입지 ,오늘의코디 ,패션피플 ,삼청동카페 ,북촌카페 ,안국역카페 ,봄코디 ,여름코디 ,캐주얼룩 ,딥마인마켓 ,블로그마켓 ,여자코디,미니멀 ,미니멀룩 ,미니멀리즘 ,아웃핏 ,놈코어룩 ,오늘뭐입지 ,오늘의코디 ,패션피플 ,데일리코디 ,조던1 ,스트릿패션 ,스트릿 ,봄코디 ,블로그마켓 ,딥마인마켓 ,캐주얼룩 ,셔츠코디,미니멀리즘 ,미니멀 ,미니멀룩 ,아웃핏 ,놈코어 ,놈코어룩 ,캐주얼룩 ,스트릿패션 ,스트릿룩 ,스트릿 ,조던1 ,블로그마켓 ,딥마인마켓 ,오늘의코디 ,오늘뭐입지 ,패션피플 ,데일리코디 ,모자코디 ,봄코디,미니멀룩 ,미니멀 ,미니멀리즘 ,아웃핏 ,놈코어룩 ,놈코어 ,데일리코디 ,오늘뭐입지 ,오늘의코디 ,패션피플 ,아메카지 ,블로그마켓 ,봄코디 ,딥마인마켓 ,스트릿패션 ,대학생코디 ,캐주얼룩 ,해방촌카페 ,이태원카페,미니멀 ,미니멀리즘 ,미니멀룩 ,아웃핏 ,놈코어 ,놈코어룩 ,데일리코디 ,오늘의코디 ,오늘뭐입지 ,패션피플 ,봄코디 ,스트릿패션 ,스트릿룩 ,스트릿 ,캐주얼룩 ,와이드팬츠 ,보문카페 ,블로그마켓 ,딥마인마켓 ,니트코디,미니멀 ,미니멀룩 ,미니멀리즘 ,아웃핏 ,놈코어 ,놈코어룩 ,이태원카페 ,한남동카페 ,스트릿패션 ,스트릿룩 ,스트릿 ,오늘뭐입지 ,오늘의코디 ,데일리코디 ,패션피플 ,봄코디 ,딥마인마켓 ,블로그마켓 ,캐주얼룩,미니멀 ,미니멀룩 ,미니멀리즘 ,아웃핏 ,놈코어룩 ,놈코어 ,딥마인마켓 ,블로그마켓 ,조던1 ,캐주얼룩 ,봄코디 ,스트릿패션 ,스트릿룩 ,스트릿 ,오늘뭐입지 ,오늘의코디 ,데일리코디 ,패션피플 ,유니섹스,미니멀 ,미니멀리즘 ,미니멀룩 ,놈코어룩 ,대학생코디 ,오늘의코디 ,오늘뭐입지 ,데일리코디 ,스트릿패션 ,스트릿룩 ,블로그마켓 ,딥마인마켓 ,놈코어 ,컨버스 ,보문카페  ,아웃핏 ,캐주얼룩 ,봄코디,미니멀룩 ,미니멀 ,미니멀리즘 ,아웃핏 ,놈코어룩 ,캐주얼룩 ,봄코디 ,겨울코디 ,신사카페 ,강남카페 ,스트릿패션 ,스트릿룩 ,스트릿 ,오늘의코디 ,오늘뭐입지 ,데일리코디 ,패션피플 ,조던1 ,블로그마켓 ,딥마인마켓,미니멀리즘 ,미니멀룩 ,미니멀 ,아웃핏 ,놈코어룩 ,캐주얼룩 ,대학생코디 ,오늘뭐입지 ,오늘의코디 ,데일리코디 ,패션피플 ,봄코디 ,겨울코디 ,블로그마켓 ,딥마인마켓 ,스트릿패션 ,회기카페,미니멀룩 ,미니멀리즘 ,미니멀 ,아웃핏 ,놈코어룩 ,캐주얼룩 ,데일리코디 ,오늘의코디 ,오늘뭐입지 ,패션피플 ,블로그마켓 ,딥마인마켓 ,deepmine ,스트릿패션 ,스트릿룩 ,조던1 ,겨울코디 ,봄코디 ,약수역카페,미니멀리즘 ,미니멀룩 ,미니멀 ,아웃핏 ,놈코어룩 ,캐주얼룩 ,신사동카페 ,신사카페 ,가로수길카페 ,오늘뭐입지 ,오늘의코디 ,패션피플 ,데일리코디 ,조던1 ,겨울코디 ,봄코디 ,데일리패션 ,블로그마켓 ,딥마인마켓 ,스트릿패션 ,스트릿룩,미니멀 ,미니멀룩 ,미니멀리즘 ,아웃핏 ,놈코어룩 ,스트릿패션 ,스트릿룩 ,이태원카페 ,녹사평카페 ,한강진카페 ,블로그마켓 ,딥마인마켓 ,오늘의코디 ,오늘뭐입지 ,패션피플 ,데일리패션 ,데일리코디 ,조던1 ,캐주얼룩,미니멀리즘 ,미니멀 ,미니멀룩 ,아웃핏 ,놈코어룩 ,캐주얼룩 ,데일리코디 ,오늘뭐입지 ,오늘의코디 ,패션피플 ,겨울코디 ,이태원카페 ,한남동카페 ,한강진카페 ,조던1 ,메종미네드 ,블로그마켓 ,딥마인마켓 ,스트릿패션 ,스트릿룩,미니멀룩 ,미니멀 ,미니멀리즘 ,아웃핏 ,놈코어룩 ,캐주얼룩 ,겨울코디 ,잠실카페 ,롱코트코디 ,악셀아리가토 ,블로그마켓 ,딥마인마켓 ,deepmine ,오늘뭐입지 ,오늘의코디 ,데일리코디 ,패션피플,미니멀리즘 ,미니멀룩 ,미니멀 ,놈코어 ,놈코어룩 ,서촌카페 ,딥마인마켓 ,블로그마켓 ,deepmine ,겨울코디 ,아웃핏 ,스트릿패션 ,스트릿룩 ,오늘뭐입지 ,오늘의코디 ,패션피플 ,조던1 ,캐주얼룩,미니멀 ,미니멀리즘 ,미니멀룩 ,놈코어룩 ,아웃핏 ,겨울코디 ,가을코디 ,롱코트 ,고양이케아 ,딥마인마켓 ,블로그마켓 ,딥마인 ,오늘의코디 ,오늘뭐입지 ,패션피플 ,데일리코디 ,스트릿패션 ,스트릿룩 ,스트릿,미니멀 ,미니멀리즘 ,미니멀룩 ,놈코어룩 ,아웃핏 ,데일리코디 ,오늘의코디 ,오늘뭐입지 ,캐주얼룩 ,캠퍼스룩 ,겨울코디 ,가을코디 ,블로그마켓 ,딥마인마켓 ,딥마인 ,약수역카페 ,조던1 ,스트릿패션 ,스트릿룩 ,스트릿,미니멀 ,미니멀룩 ,미니멀리즘 ,놈코어룩 ,아웃핏 ,패션피플 ,데일리코디 ,오늘의코디 ,오늘뭐입지 ,캐주얼룩 ,블로그마켓 ,딥마인마켓 ,deepmine ,딥마인 ,겨울코디 ,스트릿패션 ,스트릿룩 ,스트릿 ,우니베르소,미니멀리즘 ,미니멀 ,미니멀룩 ,놈코어룩 ,아웃핏 ,데일리코디 ,오늘의코디 ,오늘뭐입지 ,패션피플 ,악셀아리가토 ,스트릿패션 ,스트릿룩 ,딥마인마켓 ,딥마인 ,deepmine ,블로그마켓 ,겨울코디,미니멀 ,미니멀리즘 ,미니멀룩 ,놈코어룩 ,아웃핏 ,딥마인마켓 ,블로그마켓 ,deepmine ,오늘의코디 ,오늘뭐입지 ,데일리코디 ,패션피플 ,스트릿패션 ,스트릿룩 ,겨울코디 ,천안카페 ,조던1,미니멀 ,마니멀리즘 ,미니멀룩 ,놈코어룩 ,아웃핏 ,캐주얼룩 ,스트릿패션 ,스트릿룩 ,스트릿 ,여자코디 ,겨울코디 ,오늘의코디 ,오늘뭐입지 ,데일리코디 ,패션피플,미니멀 ,미니멀리즘 ,미니멀룩 ,아웃핏 ,놈코어룩 ,캐주얼룩 ,데일리코디 ,오늘의코디 ,오늘뭐입지 ,약수역카페 ,딥마인마켓 ,블로그마켓 ,deepmine ,조던1 ,겨울코디 ,스트릿패션 ,스트릿룩 ,스트릿,미니멀 ,미니멀리즘 ,미니멀룩 ,놈코어룩 ,놈코어 ,아웃핏 ,데일리코디 ,패션피플 ,캐주얼룩 ,스트릿패션 ,스트릿룩 ,스트릿 ,겨울코디 ,오늘뭐입지 ,오늘의코디 ,블로그마켓 ,딥마인마켓 ,deepmine ,약수역카페,미니멀 ,미니멀리즘 ,미니멀룩 ,아웃핏 ,놈코어룩 ,놈코어 ,캐주얼룩 ,오늘의코디 ,오늘뭐입지 ,패션피플 ,데일리코디 ,덕수궁 ,스트릿패션 ,시청카페 ,딥마인마켓 ,블로그마켓 ,deepmine,미니멀리즘 ,미니멀룩 ,미니멀 ,아웃핏 ,놈코어룩 ,놈코어 ,오버핏 ,덕수궁 ,스트릿패션 ,스트릿룩 ,스트릿 ,캐주얼룩 ,가을코디 ,오늘의코디 ,오늘뭐입지 ,패션피플 ,시청카페 ,데일리코디 ,딥마인마켓 ,블로그마켓 ,deepmine,미니멀리즘 ,미니멀룩 ,미니멀 ,놈코어룩 ,놈코어 ,데일리코디 ,캐주얼룩 ,아웃핏 ,오늘의코디 ,오늘뭐입지 ,블로그마켓 ,딥마인마켓 ,deepmine ,서울카페 ,가을코디 ,겨울코디 ,스트릿패션 ,스트릿 ,스트릿룩,미니멀룩 ,미니멀 ,미니멀리즘 ,놈코어룩 ,놈코어 ,데일리코디 ,패션피플 ,오늘의코디 ,오늘뭐입지 ,가을코디 ,딥마인마켓 ,블로그마켓 ,deepmine ,스트릿패션 ,스트릿 ,스트릿룩 ,조던1 ,아웃핏 ,캐주얼룩,미니멀리즘 ,미니멀룩 ,미니멀 ,아웃핏 ,놈코어룩 ,오늘의코디 ,데일리코디 ,오늘뭐입지 ,블로그마켓 ,딥마인마켓 ,deepmine ,가을코디 ,스트릿패션 ,스트릿 ,스트릿룩 ,니트코디 ,혜화카페 ,대학로카페 ,아웃핏 ,캠퍼스룩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
