,Q1,Q2,Q3,Q4
맘스타그램,0.0,0.0,12.945693260330138,3.164502796969589
맛스타,0.0,0.0,0.0,0.0
맛스타그램,-9.148885603882597,-12.719182424909953,-31.68638428661778,-26.107795503762535
맛집,0.0,0.0,0.0,0.0
맛집그램,0.0,0.0,0.0,22.18070977791825
맛집리뷰,0.0,0.0,16.635532333438686,0.0
맛집소개,19.408121055678468,0.0,0.0,0.0
맛집스타그램,0.0,0.0,0.0,23.56700413903814
맛집추천,0.0,0.0,0.0,0.0
맛집탐방,0.0,0.0,0.0,0.0
맞팔,-42.17413119838564,-24.992077747191487,-51.99244745621086,-61.81076371403609
맞팔선팔,0.0,0.0,38.816242111356935,0.0
맞팔선팔환영,0.0,0.0,31.884770305757485,0.0
맞팔좋아요,0.0,0.0,0.0,11.78350206951907
맞팔하면선팔,0.0,0.0,21.487562597358306,0.0
맞팔해요,0.0,0.0,33.96421184743732,0.0
맞팔환영,0.0,0.0,0.0,0.0
맥주안주,0.0,0.0,0.0,7.6246189861593985
먹거리,0.0,0.0,0.0,24.260151319598084
먹그램,0.0,0.0,15.942385152878742,0.0
먹깨비,0.0,0.0,15.942385152878742,0.0
먹방,0.0,0.0,0.0,0.0
먹방스타그램,10.35655460826411,0.0,6.329005593939178,0.0
먹보,0.0,0.0,15.942385152878742,0.0
먹부림,0.0,0.0,26.33959286127792,0.0
먹부림그램,0.0,0.0,15.942385152878742,0.0
먹스타,-13.388613078852583,-12.272895322281535,-13.834900181481002,-4.016583923655775
먹스타그래머,24.95329850015803,0.0,0.0,0.0
먹스타그램,-16.958909899879938,-27.892943914276213,-69.39764445871921,-26.107795503762535
먹스타그램꿈나무,0.0,0.0,27.032740041837865,0.0
먹스타그램맞팔,0.0,0.0,30.498475944637594,0.0
먹스타그램촵촵,0.0,0.0,27.725887222397812,0.0
먹스타맞팔,0.0,0.0,0.0,0.0
먹스타소통,0.0,24.95329850015803,0.0,0.0
먹스타스램,0.0,0.0,10.39720770839918,0.0
먹자,0.0,0.0,15.942385152878742,0.0
먹죽귀,0.0,29.805328764077647,0.0,0.0
먹팔,0.0,22.873856958478193,0.0,0.0
먹팔해요,0.0,28.419034402957756,0.0,0.0
멍멍이,0.0,0.0,0.0,27.725887222397812
멍스타그램,0.0,4.6029131592284935,0.0,30.20661760743699
멍줍육남매,0.0,0.0,0.0,24.95329850015803
메이그마티,23.56700413903814,0.0,0.0,0.0
메이크업,0.0,10.39720770839918,0.0,0.0
메이크업아티스트,9.010913347279288,0.0,0.0,0.0
멜킨,0.0,0.0,0.0,25.646445680717974
멜킨스포츠,0.0,0.0,0.0,24.260151319598084
멸종위기동물,7.6246189861593985,0.0,0.0,0.0
모델,7.6246189861593985,0.0,0.0,0.0
모토캠핑,14.556090791758852,0.0,0.0,0.0
몸매,27.032740041837865,0.0,0.0,0.0
몸매스타그램,25.646445680717974,0.0,0.0,0.0
몸스타그램,21.487562597358306,0.0,0.0,0.0
무거동,0.0,0.0,18.714973875118524,0.0
무채색,0.0,9.010913347279288,0.0,0.0
무채색코디,0.0,13.16979643063896,0.0,0.0
미노캠프,0.0,0.0,9.704060527839234,0.0
미니멀,17.54860641955863,12.658011187878357,0.0,0.0
미니멀룩,20.13774507162466,13.808739477685481,0.0,0.0
미니멀리즘,10.644236680715892,8.055098028649864,0.0,0.0
미니멀캠핑,0.0,0.0,15.942385152878742,0.0
미묘,0.0,0.0,28.419034402957756,0.0
미술놀이,18.714973875118524,0.0,0.0,0.0
미지우,0.0,0.0,0.0,20.101268236238415
바다,0.0,3.4521848694213704,0.0,4.027549014324932
바닷가,0.0,8.317766166719343,0.0,0.0
바디프로필,0.0,0.0,0.0,0.0
반려견,0.0,0.0,0.0,0.0
반려동물,0.0,11.78350206951907,0.0,0.0
반려묘,0.0,0.0,27.725887222397812,0.0
반사,7.479733883746302,0.0,0.0,8.055098028649864
반팔티셔츠,0.0,15.942385152878742,0.0,0.0
발리,0.0,13.16979643063896,0.0,0.0
발리여행,0.0,13.16979643063896,0.0,0.0
밥먹자,0.0,0.0,15.942385152878742,0.0
배우,0.0,0.0,0.0,7.6246189861593985
백패킹,18.714973875118524,0.0,0.0,0.0
뱅에꿍,20.79441541679836,0.0,0.0,0.0
버스여행,0.0,0.0,0.0,27.725887222397812
베베룸,0.0,0.0,19.408121055678468,0.0
베이킹,20.79441541679836,0.0,0.0,0.0
볼리비아,0.0,13.862943611198906,0.0,0.0
봄코디,8.317766166719343,0.0,0.0,0.0
부부스타그램,0.0,0.0,0.0,13.16979643063896
부산,-8.70259850125418,-3.124009718398936,-10.041459809139436,-10.264603360453647
부산스타그램,0.0,0.0,0.0,16.635532333438686
부산신상카페,18.021826694558577,0.0,0.0,0.0
부산여행,11.78350206951907,0.0,0.0,0.0
부산카페,0.0,0.0,0.0,0.0
부산카페추천,0.0,4.027549014324932,8.342780101101644,0.0
부산카페투어,0.0,0.0,20.101268236238415,0.0
분당,0.0,0.0,0.0,9.010913347279288
분위기,18.714973875118524,0.0,0.0,0.0
분위기맛집,9.704060527839234,0.0,0.0,0.0
분위기좋은카페,0.0,0.0,0.0,0.0
뷰티,10.931918753167672,4.027549014324932,0.0,0.0
뷰티스타그램,0.0,13.16979643063896,0.0,0.0
브런치,3.739866941873151,4.315231086776713,0.0,0.0
브런치맛집,0.0,0.0,8.317766166719343,0.0
브런치카페,3.4521848694213704,0.0,6.329005593939178,0.0
브루잉카페,7.6246189861593985,0.0,0.0,0.0
브리티쉬숏헤어,14.556090791758852,0.0,0.0,0.0
블랙,0.0,0.0,0.0,11.090354888959125
블랙야크,0.0,0.0,0.0,9.010913347279288
블로그마켓,24.95329850015803,0.0,0.0,0.0
비숑,0.0,6.616687666390959,0.0,11.219600825619453
비숑프리제,0.0,6.616687666390959,0.0,5.753641449035617
비오는날,0.0,9.010913347279288,0.0,0.0
빅숑,0.0,14.556090791758852,0.0,0.0
빛담,0.0,25.646445680717974,0.0,0.0
빵,0.0,3.164502796969589,0.0,8.055098028649864
빵순이,0.0,6.616687666390959,4.6029131592284935,0.0
빵스타그램,0.0,0.0,0.0,0.0
빵지순례,0.0,10.39720770839918,0.0,0.0
빵집,0.0,0.0,0.0,9.704060527839234
빵택배,0.0,4.315231086776713,3.4521848694213704,0.0
사랑해,0.0,0.0,0.0,33.27106466687737
사료추천,0.0,10.39720770839918,0.0,0.0
사지말고입양하세요,10.39720770839918,0.0,0.0,0.0
사진,0.0,0.0,4.315231086776713,9.781190463360549
사진맛집,0.0,25.646445680717974,0.0,0.0
사진보정,0.0,9.704060527839234,0.0,0.0
사진소통,0.0,0.0,0.0,0.0
사진스타그램,0.0,0.0,18.021826694558577,0.0
사진에미치다,0.0,0.0,20.79441541679836,0.0
사진작가,0.0,0.0,24.95329850015803,0.0
산책,0.0,0.0,0.0,8.317766166719343
삼덕동카페,4.027549014324932,0.0,11.219600825619453,0.0
삼산동,0.0,0.0,18.714973875118524,0.0
상하,25.646445680717974,0.0,0.0,0.0
상하농원,83.17766166719343,0.0,0.0,0.0
상하맘,27.725887222397812,0.0,0.0,0.0
상하식탁,24.95329850015803,0.0,0.0,0.0
새별오름,0.0,27.725887222397812,0.0,0.0
색감깡패,0.0,22.873856958478193,0.0,0.0
색감보정,0.0,17.328679513998633,0.0,0.0
생일,0.0,0.0,0.0,9.010913347279288
서강대카페,10.39720770839918,0.0,0.0,0.0
서귀포카페,14.556090791758852,0.0,0.0,0.0
서면,47.82715545863623,0.0,0.0,0.0
서면맛집,19.408121055678468,0.0,0.0,0.0
서면카페,11.090354888959125,0.0,0.0,0.0
서울,5.465959376583836,0.0,19.850062999172877,0.0
서울맛집,0.0,6.616687666390959,14.096421550137261,0.0
서울맛집베스트,0.0,0.0,18.021826694558577,0.0
서울맛집추천,0.0,0.0,16.635532333438686,0.0
서울맛집탐방,0.0,0.0,15.249237972318797,0.0
서울맛집투어,0.0,0.0,20.101268236238415,0.0
서울먹방,0.0,0.0,22.873856958478193,0.0
서울숲,0.0,7.6246189861593985,0.0,0.0
서울숲카페,0.0,16.635532333438686,0.0,0.0
서울식물원,0.0,27.032740041837865,0.0,0.0
서울카페,0.0,0.0,0.0,0.0
서장금,0.0,0.0,0.0,7.6246189861593985
선물,0.0,3.4521848694213704,8.630462173553425,0.0
선팔,-22.53749868273518,-21.64492447747834,-16.512622797251517,-34.140963351074085
선팔맞팔,-12.272895322281535,-2.6777226157705165,-12.272895322281535,-16.512622797251517
선팔좋아요,0.0,0.0,0.0,13.16979643063896
선팔하면맞팔,-21.421780926164132,-6.471162988112082,-22.31435513142097,-31.463240735303568
선팔환영,0.0,9.493508390908769,0.0,19.562380926721097
성남,0.0,0.0,0.0,9.010913347279288
성수동,0.0,0.0,0.0,11.78350206951907
성수동카페,0.0,6.0413235214873975,0.0,4.6029131592284935
성수카페,0.0,4.027549014324932,0.0,4.6029131592284935
세계여행,0.0,11.78350206951907,0.0,0.0
세계일주,0.0,12.476649250079015,0.0,0.0
세종시,0.0,22.873856958478193,0.0,0.0
셀그램,0.0,17.328679513998633,0.0,0.0
셀기꾼,0.0,0.0,0.0,0.0
셀스타,0.0,0.0,4.6029131592284935,7.1920518112945215
셀스타그램,-35.70296821027355,-22.760642234049392,-24.54579064456307,-31.24009718398936
셀카,-46.86014577598404,-25.215221298505696,-21.198637374849923,-33.24838914581725
셀카그램,0.0,0.0,0.0,27.725887222397812
셀프인테리어,8.342780101101644,0.0,7.767415956198083,0.0
셀피,-29.45494877347568,-15.396905040680469,-19.859776066964663,-22.091211580106762
소다,13.16979643063896,0.0,0.0,0.0
소통,-37.48811662078723,-24.992077747191487,-35.479824658959345,-70.06707511266185
소통해요,0.0,0.0,0.0,0.0
소통환영,18.021826694558577,0.0,0.0,0.0
소호,0.0,0.0,0.0,22.18070977791825
소호네,0.0,0.0,0.0,24.95329850015803
소호맘,0.0,0.0,0.0,18.021826694558577
솔단바,8.317766166719343,0.0,0.0,0.0
솔직단백,20.101268236238415,0.0,0.0,0.0
솔직단백바,18.021826694558577,0.0,0.0,0.0
솔직단백포텐,10.39720770839918,0.0,0.0,0.0
솔캠,0.0,0.0,9.704060527839234,0.0
송원근,0.0,0.0,15.942385152878742,0.0
숏컷스타그램,0.0,11.78350206951907,0.0,0.0
숏컷여자,0.0,9.010913347279288,0.0,0.0
숏컷펌,0.0,16.635532333438686,0.0,0.0
수국,0.0,0.0,9.704060527839234,0.0
수국길,0.0,0.0,9.010913347279288,0.0
수국꽃,0.0,0.0,9.010913347279288,0.0
순천,8.317766166719343,0.0,0.0,0.0
술스타그램,27.032740041837865,0.0,0.0,0.0
스냅사진,4.890595231680274,0.0,16.110196057299728,0.0
스냅촬영,4.890595231680274,0.0,4.890595231680274,0.0
스마트캣모래,0.0,7.6246189861593985,0.0,0.0
스코티쉬폴드,0.0,0.0,27.725887222397812,0.0
스타일,0.0,0.0,0.0,27.725887222397812
스타일그램,0.0,0.0,0.0,26.33959286127792
스텔라앤츄이스,0.0,9.704060527839234,0.0,0.0
스튜디오,0.0,0.0,0.0,15.249237972318797
스트릿,4.6029131592284935,4.027549014324932,0.0,0.0
스트릿룩,7.479733883746302,3.4521848694213704,0.0,0.0
스트릿패션,0.0,0.0,0.0,0.0
시츄,0.0,0.0,0.0,8.317766166719343
시흥맛집,0.0,0.0,0.0,8.317766166719343
식단,0.0,0.0,0.0,10.39720770839918
식단관리,5.753641449035617,0.0,0.0,4.890595231680274
식단기록,0.0,0.0,0.0,0.0
식단일기,0.0,0.0,0.0,0.0
식사대용,0.0,7.6246189861593985,0.0,0.0
신사,0.0,0.0,8.317766166719343,0.0
신사동맛집,0.0,0.0,11.090354888959125,0.0
신상카페,0.0,0.0,0.0,0.0
신수동카페,9.010913347279288,0.0,0.0,0.0
신시가지,0.0,0.0,18.714973875118524,0.0
신시가지카페,0.0,0.0,13.16979643063896,0.0
신혼가구,0.0,16.635532333438686,0.0,0.0
신혼부부,0.0,0.0,0.0,7.6246189861593985
신혼집인테리어,0.0,12.476649250079015,0.0,0.0
실내복,0.0,0.0,0.0,15.942385152878742
심플룩,0.0,0.0,10.39720770839918,0.0
쌍둥이,0.0,0.0,0.0,16.635532333438686
써스테이너블리유얼스모래,0.0,13.862943611198906,0.0,0.0
써유모래,0.0,20.79441541679836,0.0,0.0
아기,0.0,0.0,29.805328764077647,0.0
아기강아지,0.0,0.0,0.0,7.6246189861593985
아기모델,0.0,0.0,18.021826694558577,0.0
아기실내복,0.0,0.0,0.0,8.317766166719343
아깽이,0.0,0.0,27.725887222397812,0.0
아동복,0.0,0.0,0.0,8.317766166719343
아들,0.0,0.0,12.945693260330138,9.205826318456987
아들맘,0.0,0.0,8.918144246005205,21.00079128898
아들바보,0.0,0.0,6.616687666390959,10.06887253581233
아들스타그램,0.0,0.0,12.370329115426577,34.80953076666548
아르헨티나,0.0,9.010913347279288,0.0,0.0
아메카지룩,0.0,7.6246189861593985,0.0,0.0
아무놀이챌린지,17.328679513998633,0.0,0.0,0.0
아빠그램,0.0,0.0,10.39720770839918,0.0
아빠와아들,0.0,0.0,27.032740041837865,0.0
아웃핏,0.0,0.0,0.0,0.0
아이간식추천,0.0,9.704060527839234,0.0,0.0
아이더,0.0,12.476649250079015,0.0,0.0
아이더키즈,0.0,13.862943611198906,0.0,0.0
아이더키즈플레이어2기,0.0,13.862943611198906,0.0,0.0
아이도시락,0.0,0.0,0.0,16.635532333438686
아이밥상,0.0,0.0,0.0,15.249237972318797
아이방꾸미기,0.0,0.0,19.408121055678468,0.0
아이폰,0.0,6.904369738842741,0.0,3.164502796969589
아침식단,0.0,0.0,13.16979643063896,0.0
안녕,0.0,0.0,0.0,9.704060527839234
안암동맛집,0.0,7.6246189861593985,0.0,0.0
안암맛집,0.0,10.39720770839918,0.0,0.0
안암역맛집,0.0,8.317766166719343,0.0,0.0
압구정,0.0,0.0,0.0,19.408121055678468
압구정로데오맛집,0.0,0.0,9.010913347279288,0.0
압구정맛집,0.0,0.0,13.16979643063896,0.0
앞산카페,0.0,0.0,20.101268236238415,0.0
애견의류,0.0,0.0,0.0,22.873856958478193
애견의류브랜드,0.0,0.0,0.0,25.646445680717974
애스타그램,0.0,0.0,0.0,7.6246189861593985
애월가볼만한곳,0.0,27.725887222397812,0.0,0.0
애월맛집,10.39720770839918,0.0,0.0,0.0
애월여행,0.0,27.725887222397812,0.0,0.0
애월카페,6.0413235214873975,11.794964970523015,0.0,0.0
야경사진,0.0,0.0,16.635532333438686,0.0
양산카페,0.0,13.16979643063896,0.0,0.0
얼스타,0.0,7.479733883746302,0.0,7.479733883746302
얼스타그램,-22.53749868273518,-4.686014577598404,-7.58688074468313,-20.975493823535714
엄마표,0.0,0.0,0.0,17.328679513998633
엄마표놀이,9.493508390908769,3.164502796969589,0.0,0.0
엄마표만들기,12.476649250079015,0.0,0.0,0.0
엄마표미술,9.010913347279288,0.0,0.0,0.0
엄마표미술놀이,10.35655460826411,3.164502796969589,0.0,0.0
엉뚱발랄,0.0,0.0,0.0,24.260151319598084
에르제,0.0,0.0,0.0,9.704060527839234
에르제성수,0.0,0.0,0.0,9.704060527839234
여름,0.0,0.0,0.0,0.0
여름실내복,0.0,0.0,0.0,7.6246189861593985
여름코디,0.0,0.0,0.0,0.0
여름패션,0.0,14.556090791758852,0.0,0.0
여수,3.4521848694213704,0.0,3.739866941873151,0.0
여자데일리룩,0.0,9.010913347279288,0.0,0.0
여자코디,0.0,20.79441541679836,0.0,0.0
여자코디추천,0.0,11.090354888959125,0.0,0.0
여친룩,0.0,9.010913347279288,0.0,0.0
여행,-6.917450090740501,-8.256311398625758,-5.132301680226823,-15.17376148936626
여행룩,0.0,10.39720770839918,0.0,0.0
여행블로거,0.0,17.328679513998633,0.0,0.0
여행사진,0.0,24.260151319598084,0.0,0.0
여행스타그램,-10.934034014396275,-31.01695363267515,-13.165469527538374,-13.165469527538374
여행에미치다,0.0,0.0,0.0,0.0
여행인플루언서,0.0,15.249237972318797,0.0,0.0
연남동맛집,11.78350206951907,0.0,0.0,0.0
연남동카페,0.0,30.498475944637594,0.0,0.0
영대카페,0.0,0.0,16.635532333438686,0.0
영도카페,0.0,7.6246189861593985,0.0,0.0
영양간식,0.0,7.6246189861593985,0.0,0.0
영화명장면,0.0,9.704060527839234,0.0,0.0
예쁜카페,15.942385152878742,0.0,0.0,0.0
옐로우디어,0.0,7.6246189861593985,0.0,0.0
오늘,0.0,0.0,3.164502796969589,5.465959376583836
오늘뭐먹지,0.0,7.479733883746302,4.027549014324932,0.0
오늘뭐입지,24.260151319598084,0.0,0.0,0.0
오늘은뭐먹지,0.0,0.0,15.942385152878742,0.0
오늘은뭐입지,0.0,13.16979643063896,0.0,0.0
오늘의놀이,7.1920518112945215,6.616687666390959,0.0,0.0
오늘의집,20.79441541679836,0.0,0.0,0.0
오늘의코디,14.671785695040823,7.1920518112945215,0.0,0.0
오늘의패션,0.0,16.635532333438686,0.0,0.0
오늘의훈남,0.0,0.0,8.918144246005205,10.931918753167672
오늘의훈녀,0.0,0.0,0.0,0.0
오뮤,0.0,0.0,0.0,7.6246189861593985
오오티디,-11.603464668338905,-18.744058310393616,-13.611756630166791,-14.50433083542363
오일파스텔,9.010913347279288,0.0,0.0,0.0
오토캠핑,7.6246189861593985,0.0,0.0,0.0
오프닝뮤즈,0.0,0.0,0.0,9.704060527839234
온더테이블,-32.1326713892462,-17.851484105136777,-7.140593642054711,-6.471162988112082
올디너리,0.0,10.39720770839918,0.0,0.0
올디너리디너세트,0.0,7.6246189861593985,0.0,0.0
올디너리시리얼볼,0.0,7.6246189861593985,0.0,0.0
옷스타그램,0.0,0.0,0.0,0.0
외식그램,10.39720770839918,0.0,0.0,0.0
요리,0.0,0.0,16.635532333438686,0.0
요리스타그램,0.0,24.260151319598084,0.0,0.0
요리영상,0.0,0.0,8.317766166719343,0.0
요리하는남자,0.0,13.862943611198906,0.0,0.0
요리하는여자,0.0,0.0,0.0,16.635532333438686
운동,0.0,0.0,0.0,0.0
운동남녀,7.6246189861593985,0.0,0.0,0.0
운동스타그램,0.0,0.0,0.0,39.50938929191688
운동식단,0.0,7.6246189861593985,0.0,0.0
운동하는남자,0.0,0.0,0.0,0.0
운동하는여자,-16.73576634856573,-11.826608219653114,-6.248019436797872,-15.17376148936626
운동하는직장인,0.0,10.39720770839918,0.0,0.0
울대,0.0,0.0,18.714973875118524,0.0
울산,0.0,0.0,19.408121055678468,0.0
울산맘,0.0,0.0,19.408121055678468,0.0
울산신상카페,13.16979643063896,0.0,0.0,0.0
울산카페,16.635532333438686,0.0,0.0,0.0
워킹맘,0.0,0.0,0.0,8.317766166719343
원주,0.0,23.56700413903814,0.0,0.0
원주카페,0.0,8.317766166719343,0.0,0.0
원피스코디,0.0,9.010913347279288,0.0,0.0
월요일,0.0,0.0,0.0,8.317766166719343
웨스턴돔,0.0,0.0,13.16979643063896,0.0
유디니,22.18070977791825,0.0,0.0,0.0
유모차,0.0,0.0,10.39720770839918,0.0
유아놀이,17.328679513998633,0.0,0.0,0.0
유아미술,15.942385152878742,0.0,0.0,0.0
유아식,0.0,0.0,9.010913347279288,0.0
유아식기,0.0,15.249237972318797,0.0,0.0
유아전동차,0.0,0.0,18.021826694558577,0.0
유지어터,0.0,0.0,0.0,0.0
유지어트,0.0,0.0,13.16979643063896,0.0
유투브요리,0.0,0.0,8.317766166719343,0.0
유튜버,0.0,0.0,7.6246189861593985,0.0
육아,0.0,0.0,0.0,0.0
육아공유,0.0,0.0,0.0,9.010913347279288
육아그램,0.0,0.0,11.090354888959125,0.0
육아기록,0.0,0.0,0.0,9.704060527839234
육아는장비빨,0.0,0.0,4.6029131592284935,8.918144246005205
육아는템빨,0.0,0.0,12.476649250079015,0.0
육아대디,0.0,0.0,27.032740041837865,0.0
육아데일리,0.0,0.0,27.032740041837865,0.0
육아데일리룩,0.0,0.0,10.39720770839918,0.0
육아맘,0.0,0.0,0.0,0.0
육아맘맞팔,0.0,0.0,26.33959286127792,0.0
육아맘소통,0.0,0.0,14.096421550137261,3.4521848694213704
육아맞팔,0.0,0.0,6.616687666390959,11.794964970523015
육아맞팔해요,0.0,0.0,0.0,11.090354888959125
육아맞팔환영,0.0,0.0,0.0,9.704060527839234
육아부부,0.0,0.0,0.0,8.317766166719343
육아소통,0.0,0.0,0.0,0.0
육아소통그램,0.0,0.0,11.090354888959125,0.0
육아소통해요,0.0,0.0,0.0,15.249237972318797
육아소통환영,0.0,0.0,0.0,18.714973875118524
육아스타그램,0.0,0.0,13.808739477685481,40.27549014324932
육아스타스램,0.0,0.0,27.032740041837865,0.0
육아용품,0.0,0.0,27.032740041837865,0.0
육아용품추천,0.0,0.0,26.33959286127792,0.0
육아일기,0.0,0.0,7.767415956198083,17.83628849201041
육아일상,0.0,0.0,14.384103622589043,30.49429967988877
육아정보,0.0,0.0,29.112181583517703,0.0
육아좋아요,0.0,0.0,0.0,14.556090791758852
육아템,0.0,4.890595231680274,0.0,10.35655460826411
육아파파,0.0,0.0,11.219600825619453,3.739866941873151
육아패션,0.0,0.0,25.646445680717974,0.0
육아필수템,0.0,0.0,27.032740041837865,0.0
육퇴,0.0,0.0,0.0,15.942385152878742
음료,19.408121055678468,0.0,0.0,0.0
음식사진,27.032740041837865,0.0,0.0,0.0
이모티콘,7.6246189861593985,0.0,0.0,0.0
이벤트,0.0,7.767415956198083,0.0,4.6029131592284935
이벤트그램,0.0,13.16979643063896,0.0,0.0
이벤트스타그램,0.0,7.6246189861593985,0.0,0.0
이벤트진행중,0.0,8.317766166719343,0.0,0.0
이벤트참여,0.0,9.704060527839234,0.0,0.0
이유식,0.0,0.0,10.39720770839918,0.0
인기게시물,18.021826694558577,0.0,0.0,0.0
인물사진,3.4521848694213704,0.0,12.082647042974795,0.0
인스타,0.0,11.219600825619453,0.0,10.644236680715892
인스타그램,0.0,0.0,0.0,0.0
인스타독,0.0,0.0,0.0,9.704060527839234
인스타이벤트,0.0,13.16979643063896,0.0,0.0
인스타카페,0.0,0.0,7.6246189861593985,0.0
인스타툰,7.6246189861593985,0.0,0.0,0.0
인스타패션,0.0,0.0,13.16979643063896,0.0
인스타푸드,5.753641449035617,0.0,0.0,6.904369738842741
인친,0.0,0.0,0.0,0.0
인친환영,0.0,0.0,0.0,48.52030263919617
인테리어,0.0,0.0,0.0,0.0
인테리어가구,0.0,19.408121055678468,0.0,0.0
인테리어소품,0.0,0.0,18.714973875118524,0.0
일러스트,9.010913347279288,0.0,0.0,0.0
일반인모델,13.16979643063896,0.0,0.0,0.0
일산,0.0,0.0,0.0,8.317766166719343
일상,-42.620418301014055,-24.54579064456307,-56.009031379866634,-109.78662724659118
일상그램,0.0,0.0,0.0,7.6246189861593985
일상기록,0.0,0.0,0.0,32.57791748631743
일상소통,0.0,4.027549014324932,0.0,6.0413235214873975
일상스타그램,0.0,0.0,0.0,0.0
일상을여행으로,0.0,20.79441541679836,0.0,0.0
일상툰,9.010913347279288,0.0,0.0,0.0
자덕,0.0,0.0,8.317766166719343,0.0
자린이,0.0,0.0,8.317766166719343,0.0
자매,0.0,0.0,0.0,16.635532333438686
자스타그램,0.0,0.0,11.090354888959125,0.0
자전거타는남자,0.0,0.0,15.249237972318797,0.0
자체제작실내복,0.0,0.0,0.0,16.635532333438686
자체제작아동복,0.0,0.0,0.0,13.16979643063896
잠실,0.0,0.0,0.0,33.96421184743732
저녁메뉴,0.0,13.16979643063896,0.0,0.0
저녁식단,0.0,0.0,13.16979643063896,0.0
전국여행,0.0,0.0,0.0,27.725887222397812
전리단길,0.0,0.0,9.010913347279288,0.0
전리단길카페,0.0,0.0,13.16979643063896,0.0
전시,0.0,0.0,16.635532333438686,0.0
전시회,0.0,0.0,8.317766166719343,0.0
전신샷,20.13774507162466,6.0413235214873975,0.0,0.0
전주,3.4521848694213704,0.0,10.931918753167672,0.0
전주카페,0.0,0.0,18.714973875118524,0.0
전포동카페,3.4521848694213704,0.0,5.753641449035617,0.0
전포동카페거리,0.0,0.0,12.476649250079015,0.0
전포사잇길,0.0,0.0,10.39720770839918,0.0
전포카페,8.317766166719343,0.0,0.0,0.0
전포카페거리,4.027549014324932,0.0,3.739866941873151,0.0
젊은농부,12.476649250079015,0.0,0.0,0.0
점심스타그램,0.0,0.0,17.328679513998633,0.0
점심식단,0.0,0.0,13.16979643063896,0.0
정슐랭,0.0,0.0,19.408121055678468,0.0
정슐랭별넷,0.0,0.0,14.556090791758852,0.0
정슐랭별셋,0.0,0.0,9.704060527839234,0.0
제과제빵,13.862943611198906,0.0,0.0,0.0
제이드미나,0.0,0.0,0.0,8.317766166719343
제주,-3.124009718398936,-2.454579064456307,-9.372029155196808,-3.3471532697131456
제주가볼만한곳,0.0,54.06548008367573,0.0,0.0
제주감성,0.0,22.873856958478193,0.0,0.0
제주공항근처가볼만한곳,0.0,27.725887222397812,0.0,0.0
제주날씨,0.0,29.112181583517703,0.0,0.0
제주도,-10.041459809139436,-9.148885603882597,-10.710890463082066,-8.03316784731155
제주도가볼만한곳,9.704060527839234,0.0,0.0,0.0
제주도맛집,7.1920518112945215,11.794964970523015,0.0,0.0
제주도민,9.010913347279288,0.0,0.0,0.0
제주도여행,-9.372029155196808,-12.496038873595744,-8.256311398625758,-5.132301680226823
제주도카페,0.0,0.0,0.0,0.0
제주도핫플,0.0,23.56700413903814,0.0,0.0
제주맛집,0.0,28.419034402957756,0.0,0.0
제주바디프로필,0.0,9.010913347279288,0.0,0.0
제주사진찍기좋은곳,0.0,26.33959286127792,0.0,0.0
제주살이,0.0,0.0,0.0,0.0
제주수국,0.0,0.0,9.010913347279288,0.0
제주숨은명소,0.0,27.032740041837865,0.0,0.0
제주스냅,0.0,48.52030263919617,0.0,0.0
제주스냅작가,0.0,23.56700413903814,0.0,0.0
제주스타그램,0.0,0.0,8.317766166719343,0.0
제주시가볼만한곳,0.0,27.725887222397812,0.0,0.0
제주실내가볼만한곳,0.0,27.725887222397812,0.0,0.0
제주실내관광지,0.0,27.725887222397812,0.0,0.0
제주아이와갈만한곳,0.0,27.725887222397812,0.0,0.0
제주애월가볼만한곳,0.0,27.725887222397812,0.0,0.0
제주여행,-6.024875885483662,-16.0663356946231,-8.70259850125418,-3.793440372341565
제주여행추천,0.0,11.507282898071233,3.164502796969589,0.0
제주여행코스,0.0,11.794964970523015,5.465959376583836,0.0
제주여행필수코스,0.0,27.725887222397812,0.0,0.0
제주웨딩스냅,0.0,13.16979643063896,0.0,0.0
제주일상,0.0,0.0,0.0,8.317766166719343
제주카페,0.0,0.0,0.0,0.0
제주카페추천,7.6246189861593985,0.0,0.0,0.0
제주카페투어,7.6246189861593985,0.0,0.0,0.0
제주캠핑,12.476649250079015,0.0,0.0,0.0
제주핫플,3.4521848694213704,12.082647042974795,0.0,0.0
제주핫플레이스,0.0,28.419034402957756,0.0,0.0
제품무료제공,0.0,0.0,0.0,9.010913347279288
제품제공,0.0,0.0,0.0,0.0
제품협찬,-3.793440372341565,-4.909158128912614,-3.124009718398936,-5.132301680226823
젠틀레이스,0.0,0.0,0.0,9.704060527839234
조던1,11.78350206951907,0.0,0.0,0.0
조용한카페,11.090354888959125,0.0,0.0,0.0
조향사,7.6246189861593985,0.0,0.0,0.0
존맛탱,0.0,0.0,20.101268236238415,0.0
졸귀탱,0.0,7.6246189861593985,0.0,0.0
종로맛집,0.0,0.0,7.6246189861593985,0.0
좋,0.0,0.0,0.0,25.646445680717974
좋반,-48.1990070838693,-31.01695363267515,-43.06670540364247,-32.802102043188825
좋반댓,7.479733883746302,0.0,4.6029131592284935,0.0
좋반사,0.0,0.0,0.0,18.714973875118524
좋반테러,0.0,0.0,0.0,0.0
좋반해요,0.0,15.942385152878742,0.0,0.0
좋아요,-31.68638428661778,-36.37239886421618,-33.69467624844567,-76.0919509981455
